smiles,Bioactivity
C[C@]1([C@H]2[C@@H]([C@H]3[C@H](C(=O)/C(=C(/N)\O)/C(=O)[C@]3(C(=O)C2=C(c2c1cccc2O)O)O)N(C)C)O)O,1
CC1=NN(C2=CC=CC=C2)C(=O)C1,1
S(CC[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](N)CC(=O)O)Cc1ccc(OS(=O)(=O)O)cc1)CCSC)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)N)C,0
O1c2c(/C(=C\CCN(C)C)/c3c(C1)cccc3)cc(cc2)CC(=O)O,0
FCOC(C(F)(F)F)C(F)(F)F,1
Clc1cc2c3c([nH]c2cc1)cc([C@@H](C)C(=O)O)cc3,1
[H]C12CC(=O)C(C)=CC1([H])C(C(C)C)C(=O)CC2C,1
Clc1cc2[nH]c(O)cc2cc1CCN1CCN(CC1)c1nsc2c1cccc2,1
COc1c(OC)ccnc1C[S@@](=O)c1nc2c([nH]1)cc(cc2)OC(F)F,1
COc1cc2ccc(=O)oc2cc1OC,0
[H][C@@]12CC[C@@H](C)[C@@](O)(O1)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@]([H])(CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C2)OC)[C@H](C)C[C@@H]1CC[C@@H](OCCO)[C@@H](C1)OC,0
CC1OC(OC2C(O)C(O)C(CO)OC2OC2CC3(C)C(CC(O)C4C(CCC34C)C(C)(O)CCC=C(C)C)C3(C)CCC(O)C(C)(C)C23)C(O)C(O)C1O,0
OC1(CCCC1)[C@@H](c1ccccc1)C(=O)OCCN(C)C,0
[H]C([H])=C([H])C([H])([H])N([H])C1=NC(=NC(=N1)N2C([H])([H])C([H])([H])N(C([H])([H])C2([H])([H]))C([H])(C3=C([H])C([H])=C(F)C([H])=C3([H]))C4=C([H])C([H])=C(F)C([H])=C4([H]))N([H])C([H])([H])C([H])=C([H])[H],1
COC1=CC=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(=O)O)=C1,1
CCOC(=O)C1CC(=O)c2oc(=O)c3cc(O)c(O)c(O)c3c21,0
Oc1c(C=O)c(cnc1C)CO,0
NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@H](O[C@@H]2O[C@@H](CN)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0
[H]OC1=C([H])C([H])=C2C([H])=C([H])C([H])=C([H])C2(=C1([H])),1
Cl/C=C/[C@@](O)(CC)C#C,1
O=S(=O)(N1CCCNCC1)c1cccc2cnccc12,1
O[C@@H](c1c(OC)ccc(OC)c1)CNC(=O)CN,0
Fc1ccc(cc1C)C=1CC(CC(C)(C)C=1\C=C\[C@H]1OC(=O)C[C@H](O)C1)(C)C,1
CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
[H]C=1C([H])=C([H])C2=C(N=NC(=C2(C=1([H])))N([H])N([H])[H])N([H])N([H])[H],1
N1(C2=C([C@H](CNC=N2)O)N=C1)[C@@H]1O[C@H](CO)[C@@H](C1)O,0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1
Oc1cc2C34C(C(N(CC3)CC=C)Cc2cc1)CCCC4,0
[H]OC(=O)C1=C([H])N(C2=NC(=C(F)C([H])=C2(C1(=O)))N3C([H])([H])C(=NOC([H])([H])[H])C([H])(C([H])([H])N([H])[H])C3([H])([H]))C4([H])(C([H])([H])C4([H])([H])),1
[Si@@]12(O[C@@H](CN(C[C@@H](O1)COCC=C)CCO2)COCC=C)C,0
CCC1(CC)C(=O)NC(=O)NC1=O,0
N1(C[C@@H](c2c(C1)c(N)ccc2)c1ccccc1)C,1
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0
[H]OC=3OC=2C(=C([H])C([H])=C(OC1([H])(OC(C([H])([H])[H])(C([H])([H])[H])C([H])(OC([H])([H])[H])C([H])(OC(=O)N([H])[H])C1([H])(O[H])))C=2C([H])([H])[H])C(=O)C=3N([H])C(=O)C4=C([H])C([H])=C(O[H])C(=C4([H]))C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],1
Oc1ccc2C[C@@H]3N(CC=C)CC[C@]45[C@H](Oc1c24)C(=O)CC[C@]35O,0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
CN3C1=CC=C(Cl)C=C1C(C2=CCCCC2)=NCC3=O,1
NCC=C,0
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1
CN1CCC23C4=C5C=CC(=C4OC2C(=O)CCC3(C1C5)O)O,0
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,0
O=C(O)COCCN1CCN([C@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1,1
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,0
CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,0
O1C(C(O)=O)C(O)C(O)C(O)C1OC(C#N)c1ccccc1,0
[H]N([H])N1C(=O)C(=NN=C1SC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1
CNCC(O)C(O)C(O)C(O)CO,1
N1C(CCC(C1=O)(C2=CC=C(C=C2)N)CC)=O,0
CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,1
COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C2C(=C1)OC1OC=CC21,1
O1C(COC(=O)c2c3n(Cc4ccc(cc4)C4=CCCC=C4C=4NC(ON=4)=O)c(OCC)nc3ccc2)=C(OC1=O)C,1
N1C[C@H]2C[C@H](c3c2cc2nccnc2c3)C1,0
O1[C@@H]2[C@@]34[C@](O)([C@@H](N(CC3)C)Cc3c4c1c(OC)cc3)CCC2=O,0
O(CC(OC(=O)c1ccccc1)CNC(C)(C)C)c1c2cc([nH]c2ccc1)C,0
CC1=CC2=CC3=C(C(O)=CC=C3)C(O)=C2C(O)=C1,1
[H]N([H])S(=O)(=O)C1=NN(C(=NC(=O)C([H])([H])[H])S1)C([H])([H])[H],0
CCC12C(C)C(C)(OC1=O)C(=O)OCC1=CC[N+]3(C)CCC(OC2=O)C13O,1
C1(C(=C(C(C2CC3CC=4C(=CC(=C(C4C(C3=C(C21O)O)=O)O)NC(=O)CNC(C)(C)C)N(C)C)N(C)C)O)C(=O)N)=O,0
C[C@@H](NCCCc1cccc(c1)C(F)(F)F)c1cccc2ccccc12,0
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0
NC(=NCCC[C@H](C(=O)N1CC[C@@H](C[C@H]1C(=O)O)C)NS(=O)(=O)c1cccc2c1NC[C@H](C2)C)N,0
COC1=CC(O)=C2C(=O)C3=C(O)C=C(C)C=C3C(=O)C2=C1,1
Oc1cc2CC[C@H]3[C@@H]4CC[C@H](OC(=O)CCC5CCCC5)[C@]4(CC[C@@H]3c2cc1)C,1
O=C1O[Pt](N)(N)OC(C12CCC2)=O,1
ClC1=C(C(=C(N(C(=NC(=NC(C([H])([H])[H])(C([H])([H])[H])[H])N([H])[H])N([H])[H])[H])C(=C1[H])[H])[H])[H],0
CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12,1
NC(=O)NN=Cc1ccc(o1)[N+]([O-])=O,0
Clc1c(S[C@@H](CCc2ccc(Cl)cc2)Cn2ccnc2)c(Cl)ccc1,0
CC(C)CC=CC=CC=CCCCCCCCC(O)=O,1
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O,0
ClC=1C=CC=C(Cl)C1NC=2C=CC=CC2CC(=O)OCC(=O)O,1
Oc1cc(CCN[C@@H](CCc2ccc(O)cc2)C)ccc1O,0
[H]OC1=C([H])C([H])=C([H])C3=C1C(O[H])=C2C(=O)C4(O[H])(C(=O)C(C(=O)C([H])(N(C([H])([H])[H])C([H])([H])[H])C4([H])(C([H])([H])C2([H])C3(O[H])C([H])([H])[H]))=C(O[H])N([H])[H]),1
CN(Cc1nc2c(N)nc(N)nc2nc1)c1ccc(cc1)C(=O)N[C@H](CCC(=O)O)C(=O)O,1
O1[C@H](C[C@@H](CC1=O)O)CC[C@@H]1C2[C@@H](OC(=O)C(CC)(C)C)C[C@@H](C)C=C2C=C[C@H]1C,1
[H]C12COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)C1([H])C(O)C(O)C(OC1=CC(O)=C3C(=O)CC(OC3=C1)C1=CC=CC=C1)O2,0
O1[C@@H](n2cc(c(=O)[nH]c2=O)C)C=C[C@@H]1CO,1
CNNCc1ccc(cc1)C(=O)NC(C)C,1
C1(C=CC2(C3C(CC4(C5(C(CC4C3CCC2=C1)OC(CCC)O5)C(CO)=O)C)O)C)=O,0
OC(c1ccc(c(c1)NC=O)O)CNC(Cc1ccc(cc1)OC)C,0
COC1=CC(C=CC(O)=O)=CC2=C1OC(C2CO)C1=CC(OC)=C(O)C=C1,0
CS(=O)(=O)OCCOS(C)(=O)=O,1
O=C1C(=C(C(=O)C(=C1C)C)C)[C@H](CCCCCC(=O)O)c1ccccc1,1
CC(C)C1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,0
OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1,1
OC12C(CC3C(=C1O)C(=O)c1c(cccc1O)C3(O)C)C(N(C)C)C(=O)C(C(=O)NCNCCCCC(N)C(O)=O)=C2O,0
[nH]1nc(cc1)CCN,0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N=[N+]=[N-])c1ccccc1,0
CC(=O)OC(C1CC(C)C2=C3CC(O)C4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC2O1)C(C)(C)O,0
CN[C@@H](C)[C@@H](O)c1ccccc1,0
[H]OC(C1=C([H])C([H])=C([H])C([H])=C1([H]))(C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C2([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])([H])),0
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1
C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0
Oc1ccc2C[C@@H]3N(CC4CCC4)CC[C@]4(CCCC[C@@]34O)c2c1,0
CCOC(=O)C1=CC(O)=C(O)C(O)=C1,0
O(C(=O)C=1C(\C(=C(/OC)\O)\C(=NC=1C)C)c1ccccc1[N+](=O)[O-])C,1
[H]N1C([H])([H])C1([H])([H]),1
Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,1
Clc1c(c2noc(c2C(=O)N[C@@H]2[C@@H]3SC([C@@H](N3C2=O)C(=O)O)(C)C)C)c(F)ccc1,1
CC(=O)Oc1cccc2oc(=O)[nH]c12,0
OC(=O)[C@@H]1NC[C@@H](C2CCCCC2)C1,1
CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,1
CN[C@@H](C)CC1=CC=CC=C1,0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1
Fc1ccc(c(c1)F)n1cc(C(=O)O)c(=O)c2c1nc(N1C[C@@H]3[C@H](C1)[C@H]3NC(=O)[C@H](NC(=O)[C@H](N)C)C)c(c2)F,1
O[C@H]1[C@@H]([C@H]([C@@H](O)C1)/C=C/[C@@](O)(CCCCC)C)C/C=C/CCCC(=O)O,0
C=C(C)C1Cc2c(c(OC)cc3ccc(=O)oc23)O1,0
CCc1cnc(cc1)CCOc1ccc(cc1)C[C@H]1C(=O)NC(=O)S1,1
OC1(CCC2C3C(CCC12C)C1(C(=CC(=O)CC1)CC3)C)C#C,0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,1
C[N+]1(C)CCCC1C([O-])=O,1
C1=C(C(=NC(=O)N1C2CSC(O2)CO)N)F,1
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0
CCC(O)(CC)C=CC=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C,1
CCOc1ccccc1OCC1CNCCO1,1
C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1,0
CCC1C2CC3C4N(C)c5ccccc5C44CC(C2C4O)N3C1O,1
Oc1c2c(cccc2)c(O)c(\C=C\C(=C\CC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C)c1C,1
OC[C@H]1O[C@@H]([C@H]([C@@H]1O)O)n1cnc2c1nc(F)nc2N,0
CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,1
CCC1(O)C(=O)OCC2=C1C=C1C3NC4CCCCC4CC3CN1C2=O,1
S(O)(=O)(=O)CCNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1([C@@H](C[C@H](O)CC1)CC3)C,1
[S@](=O)(c1ccc(/C=C\2/C(=C(c3c2ccc(F)c3)CC(=O)O)C)cc1)C,1
Fc1ccc(c2c(c(nc(c2/C=C/[C@H](O)C[C@H](O)CC(=O)O)C(C)C)C(C)C)COC)cc1,1
[O-][N+](=O)O[C@H]([C@@H](O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-],1
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1
COC1=C2C=COC2=NC2=CC=CC=C12,1
CN=C(NCCSCC1=C(C)NC=N1)NC#N,1
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,1
C#C[C@]1(O)CC[C@H]2[C@@]1(C)CC[C@@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cno3,1
CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,0
S(CC(CC=1C=CC=CC1)C(=O)NCC(=O)OCC=2C=CC=CC2)C(=O)C,1
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,1
F[C@@H]1C2=CC(=O)C=C[C@@]2([C@@H]2[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)C)[C@]3(C[C@@H]2O)C)C1)C,1
CC1=CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C,1
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO,0
CCNC(=O)CCC(N)C(O)=O,0
C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,0
O=C(N)C([C@H]1CCN(C1)CCc1cc2c(OCC2)cc1)(c1ccccc1)c1ccccc1,0
O([C@H]1[C@H](O)[C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@H](O)[C@H]2O)CN)[C@@H](N)C[C@H]1N)[C@H]1O[C@H]([C@H](O)[C@H](N)[C@@H]1O)CO,0
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
O1[C@H]([C@@H](CCCCCC)C1=O)C[C@@H](OC(=O)[C@H](NC=O)CC(C)C)CCCCCCCCCCC,1
Clc1ccc(cc1)CC(N)(C)C,0
OC(C(N(C\C=C\c1ccccc1)C)C)c1ccccc1,0
CCOC(O)=C1C(C)=NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1
C=CC[C@H]1C=C(C)C[C@H](C)C[C@@H](OC)[C@H]2O[C@](O)([C@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@H](C(=O)O[C@@H]([C@@H]([C@@H](CC1=O)O)C)C(=C[C@H]1CC[C@H]([C@@H](C1)OC)O)C)CCCC2,1
[H]C1=C([H])C([H])=C(C([H])=C1([H]))N(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C3([H])(C([H])([H])C=2C([H])=C([H])C([H])=C([H])C=2C3([H])([H])),1
CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,0
COC1=CC=C2C=CC(C)(C)OC2=C1,0
N=C(N)NC1=CC=C(C(=O)OC2=CC=C3C=C(C(=N)N)C=CC3=C2)C=C1,1
F[C@@]12[C@H]([C@H]3[C@@]([C@](O)(CC3)C(=O)C)(C[C@@H]1O)C)C[C@@H](C1=CC(=O)C=C[C@]21C)C,0
COC1=C(OC)C=C(C=C1)C(O)C(C)OC1=C(OC)C=C(C=C1)C1OC(C(C)C1C)C1=CC(OC)=C(OC(C)C(O)C2=CC(OC)=C(OC)C=C2)C=C1,0
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H],1
OC(=O)CCCCCCCCCCCCCCCCC,0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1
O(C(=O)C=1C(\C(=C(/OCC)\O)\C(=NC=1C)C)c1ccccc1\C=C\C(OC(C)(C)C)=O)CC,1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4([C@@]3([C@@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1
CC1=CC(=O)c2ccccc2C1=O,0
CN(C)CCCNc1ncc(C)c2[nH]c3ccc4cc(O)ccc4c3c12,1
CC(CCCC(CO)CO)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)c2csc(N)n2)C(=O)N1S(O)(=O)=O,1
COc1cc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)ccc1O,0
Clc1ccc2Sc3ccccc3N(C(=O)CCN3CCN4CCCC4C3)c2c1,1
CC(O)C(O)(C(=O)OCC1=CCN2CCC(OC(C)=O)C12)C(C)(C)O,1
COC1=CC(O)=C(CC(CC=C(C)C)C(C)=C)C2=C1C(=O)CC(O2)C1=C(O)C=C(O)C=C1,1
ClC(Cl)(Cl)SN1C(=O)C(NC1=O)C(CCCC)CC,0
O1[C@@H]([C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCC)Cc2c3c([nH]c2)cccc3)CC(=O)N)CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC(=O)O)C)C(=O)N[C@@H](CC(=O)c2c(N)cccc2)C1=O)CO)CC(=O)O)C)C,1
Cl[Cu]Cl,0
OC1=C2[C@@H](Cc3c1c(O)ccc3N(C)C)C[C@@H]1[C@@](O)(C(=O)\C(=C(/O)\N)\C(=O)[C@H]1N(C)C)C2=O,1
BrC1=CC(Br)=CC(CNC2CCC(O)CC2)=C1N,0
C1(=C(C(=C2C(=C1)C(C(=CN2C3CC3)C(O)=O)=O)OC)N4CC(NCC4)C)F,1
C[C@]12CC[C@@H]3C4=CC=C(OC(=O)N(CCCl)CCCl)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,1
CC(C)=CCc1c(O)ccc(C(=O)C=Cc2ccc(O)cc2)c1O,0
N(=C(NCCC1=CC=CC=C1)N)C(N)=N,0
COc1ccc2CC3N(C)CCc4cc(OC)c(OC)c(Oc5cc6C(Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34,1
C1=CC(=C2NC(=C3C=CC=CC3=O)N(N2)C4=CC=C(C=C4)C(=O)O)C(=O)C=C1,1
O[C@H]1CC[C@]2([C@H](C1)C[C@H]([C@@H]1[C@H]2CC[C@@]2([C@H]1CC[C@H]2[C@H](CCC(=O)O)C)C)O)C,1
OCC1OC(O)C(O)C(O)C1O,0
CC(Cl)C1(O)CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,1
Cc1cc(nc(n1)O[C@H](C(=O)O)C(c1ccccc1)(c1ccccc1)OC)C,1
CCCc1cc(ccn1)C(N)=S,1
O=C1CC[C@@]2(C(=C1)CC[C@@H]1[C@H]2CC[C@@]2([C@H]1CC[C@@]2(O)C(=O)C)C)C,1
[H]C1=NC([H])=C([H])C(=C1([H]))SC=2C=3C(=O)N=C(N([H])[H])N([H])C=3(C([H])=C([H])C=2C([H])([H])[H]),1
Clc1cc(N2C(=O)CCC2=O)ccc1Cl,0
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,0
Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0
CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,1
OCC(CCN1C=2NC(=NC(=O)C2N=C1)N)CO,0
CCC(C)(C)C(=O)O[C@@H]1C[C@H](C=C2[C@@H]1[C@H]([C@@H](C=C2)C)CC[C@@H]1C[C@H](CC(=O)O1)O)C,1
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,0
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,0
CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(C3C4=CC(C)=CC(O)=C4C(=O)C4=C(OC5OC(CO)C(O)C(O)C5O)C=C(O)C=C34)C2=C1,1
O1[C@H]2[C@]34c5c(ccc(c51)O)C[C@@H](C3CCC2=O)N(C)CC4,0
CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12,1
S(C(=O)[C@]1(O)[C@@]2([C@H]([C@H]3[C@](F)([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)[C@@H](F)C3)C)C[C@H]1C)C)CF,0
[H]C1=C([H])C([H])=C(C([H])=C1([H]))N([H])C([H])([H])[H],1
O(C[C@H](O)CNC(C)C)c1ccc(CCC(=O)OC)cc1,0
[H]OC(=O)C([H])([H])C([H])([H])C([H])(C(=O)O[H])N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1([H]))N(C([H])([H])[H])C([H])([H])C2=NC3=C(N=C2([H]))N=C(N=C3N([H])[H])N([H])[H],1
O([C@@]1([C@@H](c2c(cc(cc2)F)CC1)[C@@H](C)C)CCN(CCCC1=Nc2ccccc2N1)C)C(=O)COC,0
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1O,0
C1=CN(C(=O)N=C1N)C2CCC(O2)CO,1
OC1=CC=C(C=CC(=O)C2=C(O)C=C(O)C=C2)C=C1,0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cn2)C(C)C)nc(nc1OCCO)-c1ccnc(c1)-c1nn[nH]n1,0
Oc1ccc(N)cc1,0
c1ccccc1C,0
CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,0
CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0
[H]C12CCC3(C)C([H])(CC=C4C5([H])C(C)C(C)CCC5(CO)CCC34C)C1(C)CCC(=O)C2(C)C,0
Clc1ccc(OC(C(O[C@@H]2CC3=CC[C@H]4[C@@H]5CC[C@H]([C@@H](CC[C@H](C(C)C)CC)C)[C@]5(CC[C@@H]4[C@]3(CC2)C)C)=O)(C)C)cc1,1
CNC1(C)C2CCC(C2)C1(C)C,0
S1c2c(N(c3ncccc13)CC(N(C)C)C)cccc2,0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(CC3=CC=CC=C3)C2)[C@@H]1C1=CC([N+](=O)[O-])=CC=C1,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,1
S1c2c(N(CC[C@H]3N(CCCC3)C)c3c1cccc3)cc(SC)cc2,1
CC1=CC([C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2)=C(O)C=C1,0
OC(CCN1CCCCC1)(C1CC2CC1C=C2)c1ccccc1,0
S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)C(=O)Nc1cc(ccc1)C(=O)O,1
CCN1CC2(COC)C3C(OC)C4C1C3(C1CC3(O)C(O)C1C4(O)C(O)C3OC)C(CC2O)OC,0
OC1CC2=C(O)C=C(O)C=C2OC1C1=CC(O)=C(O)C2=C(O)C(=O)C=C(C=C12)C1OC2=CC(O)=CC(O)=C2CC1O,0
CC(C)=CCC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,0
C1=C(C(=O)OCC)CC(N)C(NC(=O)C)C1OC(CC)CC,1
OC(=O)C(N)Cc1ccccc1,0
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0
O=C1OC2=CC3=C(C=CO3)C=C2C=C1,1
C[C@@H](COc1ccccc1)NN,1
COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)OCC23)ccc1O,0
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,1
N[C@@H]1CCCC[C@H]1N,1
OC(=O)[C@@H](Cc1ccc(cc1)O)N,1
CON=C(C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(=O)OC(C)OC(C)=O)c1ccco1,0
